120791	4	1	51131	トンネル支柱5本P  8×1200			1	2.0	.00	.0000	350.00	700.0000	597.00	1194.0000
120791	5	1	51132	トンネル支柱5本P  8×1500			1	3.0	.00	.0000	420.00	1260.0000	747.00	2241.0000
120792	1	1	00999	ﾀｲﾀｲ ﾋﾞﾆﾀｲｴﾝｹﾞｲﾖｳ  ﾐﾄﾞﾘ      30Mｶﾂﾀ-ﾂｷ		 	1	2.0	.00	.0000	149.00	298.0000	297.00	594.0000
120792	2	1	59123	ネブシ竹 5本P 8X1500		 	1	5.0	.00	.0000	260.00	1300.0000	447.00	2235.0000
120792	3	1	59130	ネブシ竹 5本P 16X1800		 	1	5.0	.00	.0000	500.00	2500.0000	847.00	4235.0000
120792	4	1	51025	カラーシチュウ  ２０×２１００		 	1	7.0	.00	.0000	221.00	1547.0000	327.00	2289.0000
120793	1	1	00999	ﾎﾟｶﾎﾟｶｷﾔﾂﾌﾟｾﾂﾄ  5ｸﾐｲﾘ     ﾜﾀﾅﾍﾞﾀｲ		 	1	1.0	.00	.0000	319.00	319.0000	497.00	497.0000
120793	2	1	10161	毛土            小袋		 	1	1.0	.00	.0000	149.00	149.0000	247.00	247.0000
120794	1	1	51020	カラーシチュウ １６×１８００			1	21.0	.00	.0000	145.00	3045.0000	227.00	4767.0000
120794	2	1	53040	ポリポット 6ｃｍ			1	3.0	.00	.0000	94.00	282.0000	167.00	501.0000
120794	3	1	21070	千馬CNS-8 白			1	1.0	.00	.0000	371.00	371.0000	647.00	647.0000
120795	1	1	00999	ﾀｲ ﾌﾟﾗﾎﾞ-ﾙ5P  5.5*2100			1	7.0	.00	.0000	449.00	3143.0000	797.00	5579.0000
120795	2	1	51025	カラーシチュウ  ２０×２１００			1	10.0	.00	.0000	221.00	2210.0000	327.00	3270.0000
120795	3	1	10879	シキワラ			1	1.0	.00	.0000	194.00	194.0000	297.00	297.0000
120796	1	1	00999	ﾀｲﾀｲ ﾋﾞﾆﾀｲｴﾝｹﾞｲﾖｳ  ｷﾐﾄﾞﾘ     15CMX200ﾎﾝ			1	3.0	.00	.0000	130.00	390.0000	227.00	681.0000
120796	2	1	51007	カラーシチュウ  １１×９００			1	12.0	.00	.0000	65.00	780.0000	107.00	1284.0000
120796	3	1	53041	ポリポット 7.5ｃｍ			1	2.0	.00	.0000	112.00	224.0000	277.00	554.0000
120797	1	1	21073	千馬えびね鉢 ５．５号			1	3.0	.00	.0000	249.00	747.0000	477.00	1431.0000
120798	1	1	21038	素焼鉢  2号			1	5.0	.00	.0000	29.00	145.0000	47.00	235.0000
120798	2	1	51141	洋蘭線10P 3.2X600			1	3.0	.00	.0000	159.00	477.0000	297.00	891.0000
120798	3	1	24342	IZ-0210イングリッシュ赤 10号			1	2.0	.00	.0000	717.00	1434.0000	1277.00	2554.0000
120799	1	1	51148	観葉、蘭用パイプ10P 4X700			1	1.0	.00	.0000	314.00	314.0000	527.00	527.0000
120799	2	1	53043	ポリポット 9ｃｍ			1	1.0	.00	.0000	124.00	124.0000	297.00	297.0000
120800	1	1	51041	クロスクリップ  ８×１１			1	2.0	.00	.0000	153.00	306.0000	295.00	590.0000
120801	1	1	00999	ﾊﾞｲｵｺﾞ-ﾙﾄﾞｵﾘｼﾞﾅﾙ  240G			1	5.0	.00	.0000	455.00	2275.0000	600.00	3000.0000
120802	1	1	00999	ﾊﾞｲｵｺﾞ-ﾙﾄﾞｵﾘｼﾞﾅﾙ  240G			1	5.0	.00	.0000	455.00	2275.0000	600.00	3000.0000
120803	1	1	00999	ﾊﾞｲｵｺﾞ-ﾙﾄﾞｵﾘｼﾞﾅﾙ  240G			1	5.0	.00	.0000	455.00	2275.0000	600.00	3000.0000
120804	1	1	10312	日向ボラ土 (大粒)    大袋		  	1	5.0	.00	.0000	260.00	1300.0000	400.00	2000.0000
120804	2	1	10812	ラン土 (中粒)       大袋		  	1	3.0	.00	.0000	620.00	1860.0000	800.00	2400.0000
120804	3	1	10861	花と野菜の土 （ブリコ） 10L		  	1	20.0	.00	.0000	266.00	5320.0000	458.00	9160.0000
120805	1	1	21044	素焼鉢  5号		  	1	5.0	.00	.0000	64.00	320.0000	95.00	475.0000
120805	2	1	24024	朱温鉢 深  3.5号		  	1	10.0	.00	.0000	92.00	920.0000	140.00	1400.0000
120805	3	1	24019	RK-6  洋ラン鉢		  	1	2.0	.00	.0000	285.00	570.0000	420.00	840.0000
120805	4	1	24018	RK-7  洋ラン鉢		  	1	2.0	.00	.0000	397.00	794.0000	590.00	1180.0000
120806	1	1	00999	ﾐｶﾜ ｺﾝﾛﾖｳ ｻﾅ  3.5ｺﾞｳ		  	1	5.0	.00	.0000	80.00	400.0000	120.00	600.0000
120807	1	1	10221	鹿沼土  細粒      小袋		  	1	4.0	.00	.0000	150.00	600.0000	230.00	920.0000
120807	2	1	41049	おまかせ  2.5ｋｇ		  	1	4.0	.00	.0000	888.00	3552.0000	1315.00	5260.0000
120807	3	1	10880	クンタン     12L		  	1	8.0	.00	.0000	285.00	2280.0000	450.00	3600.0000
120807	4	1	11330	花ごころ 山野草の土  3L		  	1	3.0	.00	.0000	330.00	990.0000	505.00	1515.0000
120807	5	1	00999	ﾒﾈﾃﾞｰﾙ  500		  	1	3.0	.00	.0000	795.00	2385.0000	1200.00	3600.0000
120807	6	1	00999	ﾕｳｷ100 ｿｳﾓｸﾊｲ  500		  	1	8.0	.00	.0000	190.00	1520.0000	284.00	2272.0000
120808	1	1	54001	メジャーバケツ １０１		  	1	1.0	.00	.0000	394.00	394.0000	640.00	640.0000
120808	2	1	51054	つるものネット L		  	1	2.0	.00	.0000	450.00	900.0000	690.00	1380.0000
120808	3	1	00999	ｽﾐｶ ﾈｽﾞﾐﾆｹﾞﾙ  ｷｭｰﾌﾞ 3ｺｲﾘ		  	1	10.0	.00	.0000	893.00	8930.0000	1320.00	13200.0000
120808	4	1	00999	ｽﾐｶ ﾈｽﾞﾐﾆｹﾞﾙｶｰﾄﾞﾀｲﾌﾟ  2ﾏｲｲﾘ		  	1	3.0	.00	.0000	669.00	2007.0000	1029.00	3087.0000
120808	5	1	00999	ﾌﾏｷﾗｰﾈｽﾞﾐﾖｳｸｼﾞｮｻﾞｲ ﾄﾞﾗ  10  8ﾎﾟｳｲﾘ		  	1	5.0	.00	.0000	276.00	1380.0000	398.00	1990.0000
120808	6	1	00999	ﾌﾚｸﾞﾗｰﾎﾟｯﾄ 18ｶﾞﾀ  DBR ｹｲ180 H180		  	1	2.0	.00	.0000	144.00	288.0000	237.00	474.0000
120809	1	1	00999	ﾌﾚｸﾞﾗｰﾎﾟｯﾄ 18ｶﾞﾀ  DGN ｹｲ180 H180		  	1	2.0	.00	.0000	144.00	288.0000	237.00	474.0000
120809	2	1	00999	ﾌﾚｸﾞﾗｰﾌﾟﾚｰﾄ 21ｶﾞﾀ  IV ｹｲ180 H29		  	1	3.0	.00	.0000	45.00	135.0000	94.00	282.0000
120809	3	1	00999	ﾌﾚｸﾞﾗｰﾌﾟﾚｰﾄ 21ｶﾞﾀ  DGN ｹｲ180 H29		  	1	2.0	.00	.0000	45.00	90.0000	94.00	188.0000
120810	1	1	00999	ｱﾐﾉｰﾙ ﾂﾊﾞｷｾﾝﾖｳﾋﾘｮｳ  400G		  	1	3.0	.00	.0000	330.00	990.0000	475.00	1425.0000
120810	2	1	00999	ｱﾐﾉｰﾙ ｶｼﾞｭﾐﾓﾉ  400G		  	1	2.0	.00	.0000	330.00	660.0000	475.00	950.0000
120810	3	1	00999	ｱﾐﾉｰﾙ ﾖｳﾗﾝ  400G		  	1	1.0	.00	.0000	330.00	330.0000	475.00	475.0000
120810	4	1	46004	油かす (生)  800ｇ		  	1	12.0	.00	.0000	90.00	1080.0000	140.00	1680.0000
120810	5	1	10151	鹿沼土 中粒      小袋		  	1	2.0	.00	.0000	150.00	300.0000	230.00	460.0000
120810	6	1	11217	インテリアバーク  6L   S		  	1	3.0	.00	.0000	480.00	1440.0000	780.00	2340.0000
120811	1	1	00999	ｱﾐﾉｰﾙﾆﾜｷｶﾝﾋﾟｾﾝﾖｳﾋﾘｮｳ  400G		  	1	2.0	.00	.0000	330.00	660.0000	475.00	950.0000
120811	2	1	11319	花ごころ 観葉植物の土   5L		  	1	4.0	.00	.0000	390.00	1560.0000	581.00	2324.0000
120811	3	1	46010	すずなり 花野菜  800ｇ		  	1	4.0	.00	.0000	200.00	800.0000	280.00	1120.0000
120811	4	1	46012	すずなり 花野菜  5ｋｇ		  	1	4.0	.00	.0000	980.00	3920.0000	1480.00	5920.0000
120811	5	1	00999	ｽﾐｶ ﾎﾞﾙﾝ  420ML		  	1	2.0	.00	.0000	569.00	1138.0000	780.00	1560.0000
120811	6	1	41049	おまかせ  2.5ｋｇ		  	1	2.0	.00	.0000	888.00	1776.0000	1315.00	2630.0000
120812	1	1	10873	ゴロ土           5L		  	1	10.0	.00	.0000	120.00	1200.0000	180.00	1800.0000
120812	2	1	00999	ｽﾐｶ ﾅﾒﾄｯｸｽﾘｭｳｻﾞｲ  120		  	1	4.0	.00	.0000	395.00	1580.0000	581.00	2324.0000
120812	3	1	31090	トップジンMペースト  100ｇ		  	1	5.0	.00	.0000	473.00	2365.0000	648.00	3240.0000
